Numero sottocartelle totali: 7253
Sottocartelle vuote: 58
Skipped (not directories - years): 0
Skipped (not directories - videos): 0
Skipped frames (_0_ filter): 0
Wells unfiltered (unique keys): 7195
Removed: 355 wells (fewer than 250 frames)
Removed: 78 wells (outliers avg interval)
Valid wells: 6762

-- Per-well detailed stats --
Outliers (avg interval):
('D2014.09.25_S1119_I141', 1): avg=17.3, min=6.3@306, max=1089.1@186, sd=48.8, outliers=1
('D2017.09.23_S1858_I141', 5): avg=15.1, min=7.5@203, max=26.4@200, sd=0.9, outliers=13
('D2017.09.23_S1858_I141', 6): avg=15.1, min=7.5@203, max=26.4@200, sd=0.9, outliers=13
('D2017.09.23_S1858_I141', 7): avg=15.1, min=7.5@203, max=26.5@200, sd=0.9, outliers=13
('D2017.09.27_S1861_I141', 1): avg=15.0, min=8.8@461, max=28.2@739, sd=0.7, outliers=15
('D2017.09.27_S1861_I141', 2): avg=15.0, min=8.8@461, max=28.3@739, sd=0.7, outliers=15
('D2017.09.27_S1861_I141', 3): avg=15.0, min=8.8@461, max=28.3@739, sd=0.7, outliers=15
('D2017.09.27_S1861_I141', 4): avg=15.0, min=8.8@461, max=28.3@739, sd=0.7, outliers=15
('D2017.09.27_S1861_I141', 5): avg=15.0, min=8.8@461, max=28.3@739, sd=0.7, outliers=15
('D2017.09.27_S1861_I141', 6): avg=15.0, min=8.8@461, max=28.3@739, sd=0.7, outliers=15
('D2017.09.27_S1861_I141', 7): avg=15.0, min=8.8@461, max=28.3@739, sd=0.7, outliers=15
('D2017.09.27_S1861_I141', 8): avg=15.0, min=8.8@461, max=28.3@739, sd=0.7, outliers=15
('D2017.09.27_S1861_I141', 9): avg=15.0, min=8.8@461, max=28.3@739, sd=0.7, outliers=15
('D2017.09.27_S1861_I141', 10): avg=15.0, min=8.8@461, max=28.4@739, sd=0.7, outliers=15
('D2017.09.27_S1861_I141', 11): avg=15.0, min=8.8@461, max=28.4@739, sd=0.7, outliers=16
('D2017.09.30_S1862_I141', 1): avg=15.0, min=9.4@482, max=28.0@466, sd=0.6, outliers=8
('D2017.09.30_S1862_I141', 2): avg=15.0, min=9.4@482, max=28.0@466, sd=0.6, outliers=8
('D2017.09.30_S1862_I141', 3): avg=15.0, min=9.4@482, max=28.0@466, sd=0.6, outliers=8
('D2017.10.04_S1864_I141', 1): avg=15.0, min=4.9@546, max=28.2@67, sd=0.8, outliers=5
('D2017.10.04_S1864_I141', 2): avg=15.0, min=4.8@546, max=28.3@67, sd=0.8, outliers=5
('D2017.10.04_S1864_I141', 3): avg=15.0, min=4.8@546, max=28.3@67, sd=0.8, outliers=5
('D2017.10.04_S1864_I141', 4): avg=15.0, min=4.8@546, max=28.5@67, sd=0.8, outliers=5
('D2017.10.04_S1864_I141', 5): avg=15.0, min=4.8@546, max=28.5@67, sd=0.8, outliers=5
('D2017.10.07_S1866_I141', 1): avg=15.1, min=7.4@296, max=40.1@374, sd=1.2, outliers=10
('D2017.10.07_S1866_I141', 2): avg=15.1, min=7.4@296, max=39.9@374, sd=1.2, outliers=10
('D2017.10.07_S1866_I141', 3): avg=15.1, min=7.3@296, max=39.8@374, sd=1.2, outliers=10
('D2017.10.07_S1866_I141', 4): avg=15.1, min=7.3@296, max=39.8@374, sd=1.2, outliers=10
('D2017.10.09_S1867_I141', 1): avg=15.1, min=9.7@472, max=35.3@182, sd=1.0, outliers=17
('D2017.10.09_S1867_I141', 2): avg=15.1, min=9.7@472, max=35.3@182, sd=1.0, outliers=17
('D2017.10.09_S1867_I141', 3): avg=15.1, min=9.7@472, max=35.3@182, sd=1.0, outliers=16
('D2017.10.09_S1867_I141', 4): avg=15.1, min=9.5@472, max=35.3@182, sd=1.0, outliers=15
('D2017.10.09_S1867_I141', 5): avg=15.1, min=9.4@472, max=35.3@182, sd=1.0, outliers=15
('D2017.10.09_S1867_I141', 6): avg=15.1, min=9.3@472, max=35.3@182, sd=1.0, outliers=15
('D2017.10.09_S1867_I141', 7): avg=15.1, min=9.1@472, max=35.3@182, sd=1.0, outliers=15
('D2017.10.09_S1867_I141', 8): avg=15.1, min=9.0@472, max=35.3@182, sd=1.0, outliers=16
('D2017.10.09_S1867_I141', 9): avg=15.1, min=8.9@472, max=35.3@182, sd=1.0, outliers=16
('D2017.10.09_S1868_I141', 1): avg=15.0, min=7.9@79, max=33.7@183, sd=0.8, outliers=9
('D2017.10.09_S1868_I141', 2): avg=15.0, min=7.9@79, max=33.7@183, sd=0.8, outliers=9
('D2017.10.09_S1868_I141', 3): avg=15.0, min=7.9@79, max=33.7@183, sd=0.8, outliers=9
('D2017.10.09_S1868_I141', 4): avg=15.0, min=7.8@79, max=33.7@183, sd=0.8, outliers=9
('D2017.10.09_S1868_I141', 5): avg=15.0, min=7.8@79, max=33.8@183, sd=0.9, outliers=9
('D2017.10.09_S1868_I141', 6): avg=15.0, min=7.8@79, max=33.8@183, sd=0.9, outliers=9
('D2017.10.09_S1868_I141', 7): avg=15.0, min=7.8@79, max=33.8@183, sd=0.9, outliers=9
('D2017.10.14_S1869_I141', 1): avg=15.0, min=12.4@265, max=18.9@76, sd=0.2, outliers=9
('D2017.10.14_S1869_I141', 2): avg=15.0, min=12.3@265, max=18.9@76, sd=0.2, outliers=15
('D2017.10.14_S1869_I141', 3): avg=15.0, min=12.3@265, max=19.1@76, sd=0.2, outliers=18
('D2017.10.14_S1869_I141', 4): avg=15.0, min=12.3@265, max=19.2@76, sd=0.3, outliers=21
('D2017.10.14_S1869_I141', 5): avg=15.0, min=12.3@265, max=19.2@76, sd=0.3, outliers=21
('D2017.10.21_S1873_I141', 1): avg=15.1, min=8.6@572, max=28.8@370, sd=1.0, outliers=15
('D2017.10.21_S1873_I141', 2): avg=15.1, min=8.6@572, max=28.8@370, sd=1.0, outliers=15
('D2017.10.21_S1873_I141', 3): avg=15.1, min=8.6@572, max=28.8@370, sd=1.0, outliers=14
('D2017.10.21_S1873_I141', 4): avg=15.1, min=8.6@572, max=28.7@370, sd=1.0, outliers=14
('D2017.10.21_S1873_I141', 5): avg=15.1, min=8.6@572, max=28.7@370, sd=1.0, outliers=14
('D2017.10.21_S1873_I141', 6): avg=15.1, min=8.6@572, max=28.7@370, sd=1.0, outliers=14
('D2017.10.21_S1873_I141', 7): avg=15.1, min=8.6@572, max=28.7@370, sd=1.0, outliers=14
('D2017.10.21_S1873_I141', 8): avg=15.1, min=8.6@572, max=28.7@370, sd=1.1, outliers=15
('D2017.10.21_S1873_I141', 9): avg=15.1, min=8.6@572, max=28.7@370, sd=1.1, outliers=16
('D2017.10.21_S1873_I141', 10): avg=15.1, min=8.6@572, max=28.7@370, sd=1.1, outliers=16
('D2017.10.21_S1873_I141', 11): avg=15.1, min=8.6@572, max=28.7@370, sd=1.1, outliers=16
('D2017.10.21_S1873_I141', 12): avg=15.1, min=8.6@572, max=28.7@370, sd=1.1, outliers=16
('D2017.10.21_S1874_I141', 1): avg=15.1, min=6.5@282, max=36.0@281, sd=1.3, outliers=14
('D2017.10.21_S1874_I141', 2): avg=15.1, min=6.5@282, max=35.9@281, sd=1.3, outliers=14
('D2017.10.21_S1874_I141', 3): avg=15.1, min=6.5@282, max=35.9@281, sd=1.3, outliers=14
('D2017.10.21_S1874_I141', 4): avg=15.1, min=6.6@282, max=35.9@281, sd=1.3, outliers=14
('D2017.10.21_S1874_I141', 5): avg=15.1, min=6.6@282, max=35.8@281, sd=1.3, outliers=15
('D2017.10.23_S1876_I141', 1): avg=15.1, min=6.6@280, max=35.6@547, sd=1.4, outliers=17
('D2017.10.23_S1876_I141', 2): avg=15.1, min=6.6@280, max=35.6@547, sd=1.4, outliers=17
('D2017.10.23_S1876_I141', 3): avg=15.1, min=6.6@280, max=35.6@547, sd=1.4, outliers=17
('D2017.10.23_S1876_I141', 4): avg=15.1, min=6.6@280, max=35.5@547, sd=1.4, outliers=17
('D2017.10.23_S1876_I141', 5): avg=15.1, min=6.5@280, max=35.4@547, sd=1.4, outliers=17
('D2017.10.23_S1876_I141', 6): avg=15.1, min=6.5@280, max=35.3@547, sd=1.4, outliers=17
('D2017.10.23_S1876_I141', 7): avg=15.1, min=6.5@280, max=35.3@547, sd=1.4, outliers=17
('D2017.10.23_S1876_I141', 8): avg=15.1, min=6.5@280, max=35.3@547, sd=1.4, outliers=17
('D2017.10.23_S1876_I141', 9): avg=15.1, min=6.5@280, max=35.2@547, sd=1.4, outliers=17
('D2017.10.23_S1876_I141', 10): avg=15.1, min=6.5@280, max=35.2@547, sd=1.4, outliers=17
('D2017.10.23_S1876_I141', 11): avg=15.1, min=6.5@280, max=35.2@547, sd=1.4, outliers=17
('D2017.10.23_S1876_I141', 12): avg=15.1, min=6.6@280, max=35.2@547, sd=1.4, outliers=17
('D2017.10.25_S1877_I141', 1): avg=15.1, min=11.1@553, max=39.3@361, sd=1.3, outliers=8
('D2017.10.25_S1877_I141', 2): avg=15.1, min=11.0@553, max=39.3@361, sd=1.3, outliers=8
('D2017.10.25_S1877_I141', 3): avg=15.1, min=11.0@553, max=39.3@361, sd=1.3, outliers=8
('D2017.10.25_S1877_I141', 4): avg=15.1, min=11.0@553, max=39.3@361, sd=1.3, outliers=8
('D2017.10.25_S1877_I141', 5): avg=15.1, min=11.0@553, max=39.3@361, sd=1.3, outliers=8
('D2017.10.25_S1877_I141', 6): avg=15.1, min=11.0@553, max=39.4@361, sd=1.3, outliers=8
('D2017.10.28_S1878_I141', 1): avg=15.1, min=14.7@464, max=30.2@83, sd=1.0, outliers=12
('D2017.10.28_S1878_I141', 2): avg=15.1, min=14.7@3, max=30.2@83, sd=1.0, outliers=12
('D2017.10.28_S1878_I141', 3): avg=15.1, min=0.0@68, max=30.2@83, sd=1.3, outliers=13
('D2017.10.28_S1879_I141', 1): avg=15.1, min=4.5@272, max=30.2@76, sd=1.3, outliers=12
('D2017.10.28_S1879_I141', 2): avg=15.1, min=4.6@272, max=30.3@76, sd=1.3, outliers=11
('D2017.10.28_S1879_I141', 3): avg=15.1, min=4.6@272, max=30.3@76, sd=1.3, outliers=11
('D2017.10.28_S1879_I141', 4): avg=15.1, min=4.6@272, max=30.3@76, sd=1.3, outliers=11
('D2017.10.28_S1879_I141', 5): avg=15.1, min=4.6@272, max=30.3@76, sd=1.3, outliers=11
('D2017.10.28_S1879_I141', 6): avg=15.1, min=4.7@272, max=30.3@76, sd=1.3, outliers=11
('D2017.10.28_S1879_I141', 7): avg=15.1, min=4.7@272, max=30.3@76, sd=1.3, outliers=11
('D2017.10.30_S1882_I141', 1): avg=15.1, min=8.4@85, max=28.6@368, sd=1.0, outliers=15
('D2017.10.30_S1882_I141', 2): avg=15.1, min=8.4@85, max=28.6@368, sd=1.0, outliers=15
('D2017.10.30_S1882_I141', 3): avg=15.1, min=8.4@85, max=28.8@368, sd=1.0, outliers=15
('D2017.10.30_S1882_I141', 4): avg=15.1, min=8.4@85, max=28.8@368, sd=1.0, outliers=15
('D2017.10.30_S1882_I141', 5): avg=15.1, min=8.4@85, max=28.8@368, sd=1.0, outliers=15
('D2017.10.30_S1882_I141', 6): avg=15.1, min=8.3@85, max=28.8@368, sd=1.0, outliers=15
('D2017.10.30_S1882_I141', 7): avg=15.1, min=8.3@85, max=28.8@368, sd=1.0, outliers=15
('D2017.11.04_S1884_I141', 1): avg=15.0, min=3.0@273, max=35.2@272, sd=1.4, outliers=4
('D2017.11.04_S1884_I141', 2): avg=15.0, min=3.0@273, max=35.2@272, sd=1.4, outliers=4
('D2017.11.04_S1884_I141', 3): avg=15.0, min=3.0@273, max=35.2@272, sd=1.4, outliers=4
('D2017.11.04_S1884_I141', 4): avg=15.0, min=3.0@273, max=35.2@272, sd=1.4, outliers=4
('D2017.11.04_S1884_I141', 5): avg=15.0, min=3.0@273, max=35.2@272, sd=1.4, outliers=4
('D2017.11.04_S1884_I141', 6): avg=15.0, min=3.0@273, max=35.2@272, sd=1.4, outliers=4
('D2017.11.04_S1884_I141', 7): avg=15.0, min=3.0@273, max=35.2@272, sd=1.4, outliers=4
('D2017.11.04_S1884_I141', 8): avg=15.0, min=3.0@273, max=35.2@272, sd=1.4, outliers=4
('D2017.11.04_S1884_I141', 9): avg=15.0, min=3.0@273, max=35.2@272, sd=1.4, outliers=4
('D2017.11.04_S1884_I141', 10): avg=15.0, min=3.0@273, max=35.2@272, sd=1.4, outliers=4
('D2017.11.18_S01887_I0141_D', 1): avg=15.2, min=14.9@297, max=33.9@273, sd=1.3, outliers=7
('D2017.11.18_S01887_I0141_D', 2): avg=15.2, min=14.8@312, max=33.9@273, sd=1.3, outliers=7
('D2017.11.18_S01887_I0141_D', 3): avg=15.2, min=14.7@174, max=34.0@273, sd=1.3, outliers=8
('D2017.11.18_S01887_I0141_D', 4): avg=15.2, min=14.7@215, max=34.0@273, sd=1.3, outliers=8
('D2017.11.18_S01887_I0141_D', 5): avg=15.2, min=14.7@215, max=34.1@273, sd=1.3, outliers=8
('D2017.11.18_S01887_I0141_D', 6): avg=15.2, min=14.7@215, max=34.1@273, sd=1.3, outliers=8
('D2017.11.18_S01887_I0141_D', 7): avg=15.2, min=14.7@322, max=34.1@273, sd=1.3, outliers=8
('D2017.11.18_S01887_I0141_D', 8): avg=15.2, min=14.7@322, max=34.2@273, sd=1.3, outliers=8
('D2017.11.18_S01887_I0141_D', 9): avg=15.2, min=14.6@215, max=34.2@273, sd=1.3, outliers=8
('D2017.11.18_S01887_I0141_D', 10): avg=15.2, min=14.6@215, max=34.2@273, sd=1.3, outliers=8
('D2017.11.18_S01887_I0141_D', 11): avg=15.2, min=14.6@215, max=34.2@273, sd=1.3, outliers=8
('D2017.11.18_S01887_I0141_D', 12): avg=15.2, min=14.6@215, max=34.3@273, sd=1.3, outliers=8
('D2017.11.18_S01889_I0141_D', 1): avg=15.1, min=13.2@190, max=29.3@264, sd=1.2, outliers=9
('D2017.11.18_S01889_I0141_D', 2): avg=15.1, min=13.2@190, max=29.3@264, sd=1.2, outliers=10
('D2017.11.18_S01889_I0141_D', 3): avg=15.1, min=13.2@190, max=29.3@264, sd=1.2, outliers=10
('D2017.11.18_S01889_I0141_D', 4): avg=15.1, min=13.2@190, max=29.3@264, sd=1.2, outliers=10
('D2017.11.18_S01889_I0141_D', 5): avg=15.1, min=13.2@190, max=29.5@264, sd=1.2, outliers=10
('D2017.11.18_S01889_I0141_D', 6): avg=15.1, min=13.2@190, max=29.5@264, sd=1.2, outliers=10
('D2017.11.18_S01889_I0141_D', 7): avg=15.1, min=13.2@190, max=29.5@264, sd=1.2, outliers=9
('D2017.11.18_S01889_I0141_D', 8): avg=15.1, min=13.2@190, max=29.5@264, sd=1.2, outliers=9
('D2017.11.18_S01889_I0141_D', 9): avg=15.1, min=13.3@190, max=29.5@264, sd=1.2, outliers=9
('D2017.11.18_S01889_I0141_D', 10): avg=15.1, min=13.3@190, max=29.5@264, sd=1.2, outliers=9
('D2017.11.18_S01889_I0141_D', 11): avg=15.1, min=13.3@190, max=29.5@264, sd=1.2, outliers=9
('D2017.11.18_S01889_I0141_D', 12): avg=15.1, min=13.2@190, max=29.4@264, sd=1.2, outliers=8
('D2017.11.18_S01890_I0141_D', 1): avg=15.1, min=14.9@186, max=29.2@264, sd=1.1, outliers=7
('D2017.11.18_S01890_I0141_D', 2): avg=15.1, min=14.7@65, max=29.2@264, sd=1.1, outliers=7
('D2017.11.18_S01890_I0141_D', 3): avg=15.1, min=14.7@186, max=29.2@264, sd=1.1, outliers=7
('D2017.11.18_S01890_I0141_D', 4): avg=15.1, min=14.7@305, max=29.2@264, sd=1.1, outliers=7
('D2017.11.22_S01893_I0141_D', 1): avg=15.2, min=7.4@270, max=31.4@252, sd=1.3, outliers=13
('D2017.11.22_S01893_I0141_D', 2): avg=15.2, min=7.4@270, max=31.4@252, sd=1.3, outliers=13
('D2017.11.22_S01893_I0141_D', 3): avg=15.2, min=7.4@270, max=31.4@252, sd=1.3, outliers=13
('D2017.11.22_S01893_I0141_D', 4): avg=15.2, min=7.4@270, max=31.4@252, sd=1.3, outliers=13
('D2017.11.22_S01893_I0141_D', 5): avg=15.2, min=7.4@270, max=31.4@252, sd=1.3, outliers=13
('D2017.11.22_S01893_I0141_D', 6): avg=15.2, min=7.4@270, max=31.4@252, sd=1.3, outliers=13
('D2017.11.22_S01893_I0141_D', 7): avg=15.2, min=7.4@270, max=31.4@252, sd=1.3, outliers=13
('D2017.11.22_S01893_I0141_D', 8): avg=15.2, min=7.4@270, max=31.4@252, sd=1.3, outliers=13
('D2017.11.22_S01893_I0141_D', 9): avg=15.2, min=7.4@270, max=31.4@252, sd=1.3, outliers=13
('D2017.11.22_S01893_I0141_D', 10): avg=15.2, min=7.4@270, max=31.4@252, sd=1.3, outliers=13
('D2017.11.29_S01902_I0141_D', 1): avg=15.1, min=6.8@558, max=37.9@557, sd=1.4, outliers=12
('D2017.11.29_S01902_I0141_D', 2): avg=15.1, min=6.6@558, max=37.9@557, sd=1.4, outliers=12
('D2017.11.29_S01902_I0141_D', 3): avg=15.1, min=6.5@558, max=38.1@557, sd=1.4, outliers=12
('D2017.11.29_S01902_I0141_D', 4): avg=15.1, min=6.5@558, max=38.1@557, sd=1.4, outliers=12
('D2017.11.29_S01902_I0141_D', 5): avg=15.1, min=6.5@558, max=38.1@557, sd=1.4, outliers=12
('D2017.11.29_S01903_I0141_D', 1): avg=15.1, min=14.7@535, max=29.5@557, sd=1.0, outliers=10
('D2017.11.29_S01903_I0141_D', 2): avg=15.1, min=14.7@535, max=29.5@557, sd=1.0, outliers=10
('D2017.11.29_S01903_I0141_D', 3): avg=15.1, min=14.6@470, max=29.5@557, sd=1.0, outliers=10
('D2017.11.29_S01903_I0141_D', 4): avg=15.1, min=14.4@470, max=29.7@557, sd=1.0, outliers=10
('D2017.11.29_S01903_I0141_D', 5): avg=15.1, min=14.4@470, max=29.7@557, sd=1.0, outliers=10
('D2017.11.29_S01903_I0141_D', 6): avg=15.1, min=14.3@470, max=29.7@557, sd=1.0, outliers=10
('D2017.11.29_S01903_I0141_D', 7): avg=15.1, min=14.1@470, max=29.8@557, sd=1.0, outliers=12
('D2017.11.29_S01903_I0141_D', 8): avg=15.1, min=13.9@470, max=29.9@557, sd=1.0, outliers=11
('D2017.12.09_S01909_I0141_D', 1): avg=15.1, min=14.8@430, max=37.6@566, sd=1.3, outliers=10
('D2017.12.09_S01909_I0141_D', 2): avg=15.1, min=14.7@604, max=37.5@566, sd=1.3, outliers=10
('D2017.12.09_S01909_I0141_D', 3): avg=15.1, min=14.6@621, max=37.5@566, sd=1.3, outliers=10
('D2017.12.09_S01909_I0141_D', 4): avg=15.1, min=14.6@621, max=37.4@566, sd=1.3, outliers=10
('D2017.12.09_S01909_I0141_D', 5): avg=15.1, min=14.6@604, max=37.4@566, sd=1.3, outliers=10
('D2017.12.09_S01909_I0141_D', 6): avg=15.1, min=14.6@604, max=37.3@566, sd=1.3, outliers=10
('D2017.12.11_S01910_I0141_D', 1): avg=15.3, min=10.3@4, max=50.9@548, sd=2.3, outliers=15
('D2017.12.11_S01910_I0141_D', 2): avg=15.3, min=10.3@4, max=50.9@548, sd=2.3, outliers=15
('D2017.12.11_S01910_I0141_D', 3): avg=15.3, min=10.3@4, max=50.9@548, sd=2.3, outliers=15
('D2017.12.11_S01910_I0141_D', 4): avg=15.3, min=10.3@4, max=50.9@548, sd=2.3, outliers=15
('D2017.12.11_S01910_I0141_D', 5): avg=15.3, min=10.3@4, max=50.9@548, sd=2.3, outliers=15
('D2017.12.11_S01910_I0141_D', 6): avg=15.3, min=10.3@4, max=50.9@548, sd=2.3, outliers=15
('D2017.12.11_S01910_I0141_D', 7): avg=15.3, min=10.3@4, max=50.9@548, sd=2.3, outliers=15
('D2017.12.11_S01910_I0141_D', 8): avg=15.3, min=10.3@4, max=50.9@548, sd=2.3, outliers=15
('D2017.12.11_S01910_I0141_D', 9): avg=15.3, min=10.3@4, max=50.9@548, sd=2.3, outliers=15
('D2017.12.11_S01911_I0141_D', 1): avg=15.2, min=7.5@280, max=49.6@548, sd=2.1, outliers=13
('D2017.12.11_S01911_I0141_D', 2): avg=15.2, min=7.5@280, max=49.6@548, sd=2.1, outliers=13
('D2017.12.11_S01911_I0141_D', 3): avg=15.2, min=7.5@280, max=49.6@548, sd=2.1, outliers=13
('D2017.12.11_S01911_I0141_D', 4): avg=15.2, min=7.5@280, max=49.6@548, sd=2.1, outliers=13
('D2017.12.11_S01911_I0141_D', 5): avg=15.2, min=7.6@280, max=49.6@548, sd=2.1, outliers=13
('D2017.12.11_S01911_I0141_D', 6): avg=15.2, min=7.6@280, max=49.6@548, sd=2.1, outliers=13
('D2017.12.11_S01911_I0141_D', 7): avg=15.2, min=7.6@280, max=49.6@548, sd=2.1, outliers=13
('D2017.12.11_S01911_I0141_D', 8): avg=15.2, min=7.6@280, max=49.6@548, sd=2.1, outliers=13
('D2017.12.11_S01911_I0141_D', 9): avg=15.2, min=7.6@280, max=49.6@548, sd=2.1, outliers=13
('D2017.12.18_S01915_I0141_D', 1): avg=15.3, min=12.1@549, max=40.7@8, sd=1.9, outliers=20
('D2017.12.18_S01915_I0141_D', 2): avg=15.3, min=12.1@549, max=40.7@8, sd=1.9, outliers=20
('D2017.12.18_S01915_I0141_D', 3): avg=15.3, min=12.1@549, max=40.7@8, sd=1.9, outliers=20
('D2017.12.18_S01915_I0141_D', 4): avg=15.3, min=12.1@549, max=40.7@8, sd=1.9, outliers=20
('D2017.12.18_S01915_I0141_D', 5): avg=15.3, min=12.1@549, max=40.7@8, sd=1.9, outliers=20
('D2017.12.21_S01917_I0141_D', 1): avg=15.1, min=8.7@562, max=27.6@88, sd=0.8, outliers=9
('D2017.12.21_S01917_I0141_D', 2): avg=15.1, min=8.7@562, max=27.6@88, sd=0.8, outliers=8
('D2017.12.21_S01917_I0141_D', 3): avg=15.1, min=8.8@562, max=27.5@88, sd=0.9, outliers=8
('D2017.12.21_S01917_I0141_D', 4): avg=15.1, min=8.9@562, max=27.5@88, sd=0.9, outliers=8
('D2017.12.21_S01917_I0141_D', 5): avg=15.1, min=8.9@562, max=27.5@88, sd=0.9, outliers=9
('D2017.12.21_S01917_I0141_D', 6): avg=15.1, min=9.0@562, max=27.5@88, sd=0.9, outliers=11
('D2017.12.21_S01917_I0141_D', 7): avg=15.1, min=9.0@562, max=27.5@88, sd=0.9, outliers=12
('D2017.12.21_S01919_I0141_D', 1): avg=15.1, min=4.4@263, max=37.4@262, sd=1.2, outliers=12
('D2017.12.21_S01919_I0141_D', 2): avg=15.1, min=4.4@263, max=37.4@262, sd=1.2, outliers=12
('D2017.12.21_S01919_I0141_D', 3): avg=15.1, min=4.4@263, max=37.4@262, sd=1.2, outliers=12
('D2017.12.21_S01919_I0141_D', 4): avg=15.1, min=4.4@263, max=37.4@262, sd=1.2, outliers=12
('D2017.12.21_S01919_I0141_D', 5): avg=15.1, min=4.4@263, max=37.4@262, sd=1.3, outliers=12
('D2017.12.21_S01919_I0141_D', 6): avg=15.1, min=4.4@263, max=37.4@262, sd=1.3, outliers=12
('D2017.12.23_S01920_I0141_D', 1): avg=15.1, min=8.1@568, max=41.0@569, sd=1.7, outliers=14
('D2017.12.23_S01920_I0141_D', 2): avg=15.1, min=7.9@568, max=41.0@569, sd=1.7, outliers=14
('D2017.12.23_S01920_I0141_D', 3): avg=15.1, min=7.8@568, max=41.1@569, sd=1.7, outliers=14
('D2017.12.23_S01920_I0141_D', 4): avg=15.1, min=7.7@568, max=41.1@569, sd=1.7, outliers=14
('D2017.12.23_S01920_I0141_D', 5): avg=15.1, min=7.7@568, max=41.1@569, sd=1.7, outliers=14
('D2017.12.23_S01920_I0141_D', 6): avg=15.1, min=7.6@568, max=41.2@569, sd=1.7, outliers=14
('D2017.12.27_S01921_I0141_D', 1): avg=15.2, min=7.4@204, max=40.7@181, sd=1.7, outliers=19
('D2017.12.27_S01921_I0141_D', 2): avg=15.2, min=7.4@204, max=40.7@181, sd=1.7, outliers=19
('D2017.12.27_S01921_I0141_D', 3): avg=15.2, min=7.4@204, max=40.7@181, sd=1.7, outliers=19
('D2017.12.27_S01921_I0141_D', 4): avg=15.2, min=7.4@204, max=40.7@181, sd=1.7, outliers=19
('D2017.12.27_S01921_I0141_D', 5): avg=15.2, min=7.4@204, max=40.7@181, sd=1.7, outliers=19
('D2017.12.27_S01921_I0141_D', 6): avg=15.2, min=7.4@204, max=40.7@181, sd=1.7, outliers=19
('D2017.12.27_S01921_I0141_D', 7): avg=15.2, min=7.4@204, max=40.7@181, sd=1.7, outliers=19
('D2017.12.27_S01921_I0141_D', 8): avg=15.2, min=7.4@204, max=40.7@181, sd=1.7, outliers=19
('D2017.12.27_S01922_I0141_D', 1): avg=15.3, min=9.6@76, max=39.9@181, sd=2.0, outliers=20
('D2017.12.27_S01922_I0141_D', 2): avg=15.3, min=9.7@76, max=39.9@181, sd=2.0, outliers=20
('D2017.12.27_S01922_I0141_D', 3): avg=15.3, min=9.7@76, max=39.9@181, sd=2.0, outliers=20
('D2017.12.27_S01922_I0141_D', 4): avg=15.3, min=9.8@76, max=39.9@181, sd=2.0, outliers=20
('D2017.12.27_S01922_I0141_D', 5): avg=15.3, min=9.9@76, max=39.9@181, sd=2.0, outliers=20
('D2017.12.27_S01922_I0141_D', 7): avg=15.3, min=9.9@76, max=39.9@181, sd=2.0, outliers=20
('D2017.12.28_S01923_I0141_D', 1): avg=15.3, min=11.2@452, max=40.4@86, sd=2.0, outliers=18
('D2017.12.28_S01923_I0141_D', 2): avg=15.3, min=11.0@452, max=40.4@86, sd=2.0, outliers=18
('D2017.12.28_S01923_I0141_D', 3): avg=15.3, min=11.1@452, max=40.6@86, sd=2.1, outliers=18
('D2017.12.28_S01923_I0141_D', 4): avg=15.3, min=11.1@452, max=40.6@86, sd=2.1, outliers=18
('D2017.12.28_S01923_I0141_D', 5): avg=15.3, min=11.2@452, max=40.6@86, sd=2.1, outliers=18
('D2017.12.28_S01923_I0141_D', 6): avg=15.3, min=11.3@452, max=40.6@86, sd=2.1, outliers=18
('D2017.12.28_S01923_I0141_D', 7): avg=15.3, min=11.4@452, max=40.8@86, sd=2.1, outliers=18
('D2017.12.30_S01925_I0141_D', 1): avg=15.2, min=14.8@550, max=39.8@281, sd=1.5, outliers=12
('D2017.12.30_S01925_I0141_D', 2): avg=15.2, min=14.6@559, max=39.8@281, sd=1.5, outliers=12
('D2017.12.30_S01925_I0141_D', 3): avg=15.2, min=14.3@559, max=39.8@281, sd=1.5, outliers=12
('D2017.12.30_S01925_I0141_D', 4): avg=15.2, min=14.3@559, max=39.8@281, sd=1.5, outliers=12
('D2018.01.03_S01928_I0141_D', 1): avg=15.1, min=8.7@75, max=39.5@74, sd=1.4, outliers=9
('D2018.01.03_S01928_I0141_D', 2): avg=15.1, min=8.8@75, max=39.4@74, sd=1.4, outliers=9
('D2018.01.03_S01928_I0141_D', 3): avg=15.1, min=8.8@75, max=39.3@74, sd=1.4, outliers=9
('D2018.01.03_S01928_I0141_D', 4): avg=15.1, min=8.9@75, max=39.2@74, sd=1.4, outliers=9
('D2018.01.03_S01928_I0141_D', 5): avg=15.1, min=9.0@75, max=39.2@74, sd=1.4, outliers=9
('D2018.01.03_S01928_I0141_D', 6): avg=15.1, min=9.0@75, max=39.1@74, sd=1.4, outliers=9
('D2018.01.03_S01928_I0141_D', 7): avg=15.1, min=9.1@75, max=39.0@74, sd=1.4, outliers=9
('D2018.01.03_S01928_I0141_D', 8): avg=15.1, min=9.2@75, max=38.9@74, sd=1.4, outliers=9
('D2018.01.03_S01928_I0141_D', 9): avg=15.1, min=9.2@75, max=38.9@74, sd=1.4, outliers=9
('D2018.01.03_S01928_I0141_D', 10): avg=15.1, min=9.3@75, max=38.8@74, sd=1.4, outliers=9
